id,text,refined_tweets,in_reply_to_user,ids_intweets,original_tweets
580810351614144513,b'\xe2\x80\x9c@Prooffix: Prooffix is proud to support @KhuranaSanya on her #leanin application. Good luck! @leaninorg\xe2\x80\x9d thanks @Prooffix',prooffix proud support leanin applic good luck thank,Prooffix,"['KhuranaSanya', 'leaninorg”', 'Prooffix']",prooffix proud support leanin applic good luck thank
578915143976755200,"b""RT @googlecloud: What's the first thing you created with code? Share your thoughts to inspire girls to be #FutureCoders @khanacademy http:/\xe2\x80\xa6""",what first thing creat code share thought inspir girl futurecod,,"['googlecloud', 'khanacademy']", 
578065523117678592,"b'""Theory of failing fast is an ideal paradigm for building female confidence"" - the confidence code @KattyKayBBC'",theori fail fast ideal paradigm build femal confid confid code,,['KattyKayBBC'],theori fail fast ideal paradigm build femal confid confid code
573509019697991680,b'RT @ariannahuff: Men for equality in the workplace @richardbranson http://t.co/GgM3gWkwTf #LeanInTogether',men equal workplac leanintogeth,,"['ariannahuff', 'richardbranson']", 
573506763615432704,"b""#LeanInTogether .... \xf0\x9f\x98\x8a it's for men \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xe2\x9c\x8c\xef\xb8\x8fhttp://t.co/BVaN4fZZd2""",leanintogeth men,,[],leanintogeth men
572260650669371392,b'Something I tell my lean in girls everyday @LeanInOrg @sherylsandberg http://t.co/Po2SoccCwa',someth I tell lean girl everyday,,"['LeanInOrg', 'sherylsandberg']",someth I tell lean girl everyday
571580557026410497,"b""The Importance of Being Yourself -- Even When It's Hard by @jackycarter #amandaseales #advice http://t.co/KSnvSDdh7F via @SlideShare""",the import be yourself even when it hard amandaseal advic via,,"['jackycarter', 'SlideShare']",the import be yourself even when it hard amandaseal advic via
569859456856563712,b'RT @WOBUK: The #AskHerMore campaign at the #Oscars sees leading actresses talking about more than just who they are wearing. http://t.co/ne\xe2\x80\xa6',the askhermor campaign oscar see lead actress talk wear,,['WOBUK'], 
569859430738571264,b'RT @HuffingtonPost: Reese Witherspoon supports #AskHerMore on the #OscarsRedCarpet http://t.co/0VswC70027 http://t.co/qBukJPx8eI',rees witherspoon support askhermor oscarsredcarpet,,['HuffingtonPost'], 
568132849695625216,"b'Lean In 2.0\nThe second week of Leaning in with the members had discussions on the book ""Poor Little Rich Slum""... http://t.co/GrqYZ4rmQH'",lean In the second week lean member discus book poor littl rich slum,,[],lean In the second week lean member discus book poor littl rich slum
567706404589289472,b'7 Things We Need to Stop Saying to Sexual Assault Survivors Immediately http://t.co/ptWiiILzT3',thing We need stop say sexual assault survivor immedi,,[],thing We need stop say sexual assault survivor immedi
567616166743396352,b'I just discovered Developing Android Apps @Udacity. Check it out here! https://t.co/407UlkbQuq',I discov develop android app check,,['Udacity.'],I discov develop android app check
567570867459080192,b'http://t.co/hI6X6CUSG9',,,[],
566896011084181504,b'RT @LeanInOrg: Computer scientist. Navy admiral. Queen of Code. @FiveThirtyEight explores the life and legacy of Grace Hopper: http://t.co/\xe2\x80\xa6',comput scientist navi admir queen code,,"['LeanInOrg', 'FiveThirtyEight']", 
566895938040389632,b'RT @LeanInOrg: Strength in Numbers: A New Community for Women in Computer Science. http://t.co/7ADgAtnTs8. Join us at http://t.co/C9V3EU3bS\xe2\x80\xa6',strength number A new commun woman comput scienc join u,,['LeanInOrg'], 
566895777155252224,"b""RT @LeanInOrg: Happy Valentine's Day! Thanks to all the 50/50 partners out there. #leanin http://t.co/d7T32Mq4jh""",happi valentin day thank partner leanin,,['LeanInOrg'], 
564855624262230016,b'Lean In 2.0\nThe first week of Leaning in with the members had discussions on varied topics and books that helped... http://t.co/7XbktOmB0h',lean In the first week lean member discus vari topic book help,,[],lean In the first week lean member discus vari topic book help
564855441604505601,"b'Lean In 2.0\nLean In 2.0, IGDTUW will work on promoting and supporting the members to achieve more than they think... http://t.co/pt2jqE1dzA'",lean In lean In igdtuw work promot support member achiev think,,[],lean In lean In igdtuw work promot support member achiev think
564801101615357953,"b'Grace Hopper Celebration of Women in Computing .... ""The Queen of Code"" ....For all women in technology ..... http://t.co/Vnt9zPLB6C'",grace hopper celebr woman comput the queen code for woman technolog,,[],grace hopper celebr woman comput the queen code for woman technolog
564800619651690496,b'The Queen of Code #gracehoppercelebration #leanin http://t.co/7szCZQbdEK',the queen code gracehoppercelebr leanin,,[],the queen code gracehoppercelebr leanin
563946912483917825,"b""Facebook's Sandberg: Women engineers should Lean In http://t.co/ls3UBBLjhS""",facebook sandberg woman engin lean In,,[],facebook sandberg woman engin lean In
563789148633325568,"b'To Get Women Into Computer Science, Sheryl Sandberg Launches Lean In Mentorship Network http://t.co/HfKRtARK45'",To get woman into comput scienc sheryl sandberg launch lean In mentorship network,,[],To get woman into comput scienc sheryl sandberg launch lean In mentorship network
563715997014577152,b'Sheryl Sandberg and Adam Grant on Women Doing \xe2\x80\x98Office Housework\xe2\x80\x99 http://t.co/HQPlU6V6JC',sheryl sandberg adam grant woman do offic housework,,[],sheryl sandberg adam grant woman do offic housework
563033813039980545,b'What (Some) Silicon Valley Women Think Of Newsweek http://t.co/DjyJAmfgiM',what some silicon valley woman think Of newsweek,,[],what some silicon valley woman think Of newsweek
562985532196921344,b'RT @osgOlivia: Nora is speaking at @cisco_woi ! MT@Jo_Miller: 11 reasons why you should follow Nora Denzel (@ndenzel) on Twitter http://t.c\xe2\x80\xa6',nora speak reason follow nora denzel twitter,,"['osgOlivia', 'cisco_woi']", 
562656970159947776,b'Imposter Syndrome....\nhttps://t.co/ZNAEEDuKOl http://t.co/GKOZG7TUks',impost syndrom,,[],impost syndrom
561036316700205056,b'I posted a new photo to Facebook http://t.co/TcsOUC11Dp',I post new photo facebook,,[],I post new photo facebook
560703999520034816,b'Very well explained the hypocrisy of Indian society !!... http://t.co/39mcHMdhdp',veri well explain hypocrisi indian societi,,[],veri well explain hypocrisi indian societi
560437776592945152,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/4zMP2KBuDg'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
560322642100903936,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/h0T39BAUyN'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
560074624000462848,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/TWXDYtZams'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
559597865220464640,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/qyHbfpP0Wl'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
559235478659280897,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/JuMRPogiWx'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
558873088524177408,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/0KdXdGri3i'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
558510700487012352,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/Y97fZ0FFnq'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
558148313468252162,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/lwIuBTHPIK'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
557423536093278208,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/xSqXO7KPYx'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
557061152321335297,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/WahKoq4TwQ'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
556877658081218560,"b'Lean In @ IGDTUW Circle answers ""What would you do if you weren\'t afraid ?? "" And here are some of the responses... http://t.co/NLoZvbwZ17'",lean In igdtuw circl answer what would werent afraid and respons,,[''],lean In igdtuw circl answer what would werent afraid and respons
556508562109657088,b'http://t.co/PRzXywlTx0',,,[],
555656302211645440,b'I posted a new photo to Facebook http://t.co/Gadv3CiUAW',I post new photo facebook,,[],I post new photo facebook
554642707290017792,b'14 bizarre reasons why Indians think women get raped! http://t.co/fy2V6f5au5',bizarr reason indian think woman get rape,,[],bizarr reason indian think woman get rape
554628875205242881,"b'\xe2\x80\x9cThe cost of stability is often diminished opportunities for growth\xe2\x80\x9d \n\xe2\x80\x95 Sheryl Sandberg, Lean In: Women, Work, and the Will to Lead'",the cost stabil often diminish opportun growth sheryl sandberg lean In woman work will lead,,[],the cost stabil often diminish opportun growth sheryl sandberg lean In woman work will lead
554259665077297153,b'http://t.co/3R6gs5zy1c',,,[],
554185973874311169,b'Circles 2.0 | Lean In Circles http://t.co/BSLV2Qtfw0',circl lean In circl,,[],circl lean In circl
554185535267545088,b'University of Cape Town Leans In http://t.co/fyU6328G2W',univers cape town lean In,,[],univers cape town lean In
552074181152477185,b'http://t.co/rgaUZdcTo4',,,[],
550910809015336960,b'http://t.co/RjULhsFmS2',,,[],
550561520287895552,b'This pic sums up my 2014 :) @LeanInOrg http://t.co/zZwxwK0s49',thi pic sum,,['LeanInOrg'],thi pic sum
550340219812478976,"b""New Year's Resolution? Get a Little Help From Your Friends http://t.co/YSH2TYRQxa""",new year resolut get littl help from your friend,,[],new year resolut get littl help from your friend
550034702409555968,b'http://t.co/G5QzsqnBnH',,,[],
549988692048105472,b'http://t.co/PUpov9pvJf',,,[],
549906600396587008,b'http://t.co/nCepuk3y2Y',,,[],
549820215228628992,b'Instead of resolutions this year ... Set your dreams with deadlines http://t.co/OxBAUjADao',instead resolut year set dream deadlin,,[],instead resolut year set dream deadlin
549819836335804416,"b'RT @InternSherry: Instead of resolutions this year, set dreams with deadlines @BeLeaderly #leadership #NewYearsResolution http://t.co/YmoCb\xe2\x80\xa6'",instead resolut year set dream deadlin leadership newyearsresolut,,"['InternSherry', 'BeLeaderly']", 
549139265947705344,b'Dear lovely lean in ladies !!! \n\nSince we will not be able to meet this month because of winter vacations!! I was... http://t.co/VPN9FEeMWE',dear love lean ladi sinc abl meet month winter vacat I,,[],dear love lean ladi sinc abl meet month winter vacat I
548769092367577089,b'Sheryl Sandberg\xe2\x80\x99s \xe2\x80\x98Lean In\xe2\x80\x99 http://t.co/ttvwW3EAmk',sheryl sandberg lean In,,[],sheryl sandberg lean In
548379564008030208,"b""What would you do if you weren't afraid ?\n\nhttp://t.co/IPZ9mu5emL http://t.co/Hu8alhOUX8""",what would werent afraid,,[],what would werent afraid
547312337271537664,"b""18 Badass Women You Probably Didn't Hear About In 2014 http://t.co/EjxohRkObQ""",badass woman you probabl didnt hear about In,,[],badass woman you probabl didnt hear about In
545916238397206528,b'Women at Work: A Guide for Men http://t.co/WAs4vNo8vS',woman work A guid men,,[],woman work A guid men
545248312794689536,b'RT @BeLeaderly: 11 leadership lessons learned by @katefcondev. Do you have one that is not on the list?  http://t.co/DuLR6hGNKx http://t.co\xe2\x80\xa6',leadership lesson learn Do one list,,"['BeLeaderly', 'katefcondev.']", 
544051302838185984,b'#HerLifeHerChoices\nhttps://t.co/Za72IJQb4G http://t.co/Tl2Zt3ruLG',herlifeherchoic,,[],herlifeherchoic
544007190026022912,b'Sheryl sandberg on importance of computer science ... #HourofCode http://t.co/44l4UgNQy3',sheryl sandberg import comput scienc hourofcod,,[],sheryl sandberg import comput scienc hourofcod
543272013453090816,b'http://t.co/PYANO1ZWX1',,,[],
542805035441086464,"b""RT @LeanInOrg: Check out the first of Sheryl Sandberg and Adam Grant's op-eds on Women and Work for The New York Times: http://t.co/uSfUJcW\xe2\x80\xa6""",check first sheryl sandberg adam grant op woman work the new york time,,['LeanInOrg'], 
540924173745266688,"b""RT @HuffingtonPost: You probably won't lose weight without doing this first http://t.co/xtFAiYaKi2""",you probabl wont lose weight without first,,['HuffingtonPost'], 
540560055171432449,"b""Women frm @ariannahuff to @rachelsklar on how to overcme what's holding women back  http://t.co/Eyqh8dLMSg by @vivian_giang via @FastCompany""",woman frm overcm what hold woman back via,,"['ariannahuff', 'rachelsklar', 'vivian_giang', 'FastCompany']",woman frm overcm what hold woman back via
540052988266438657,"b'RT @BeLeaderly: If you don\xe2\x80\x99t have a seat at the table, bring your own chair. http://t.co/eXG4wn9sf1  #LeadershipQuotes http://t.co/8JFM9MzJ\xe2\x80\xa6'",If seat tabl bring chair leadershipquot,,['BeLeaderly'], 
539782238049546241,"b""RT @sophiemayhook: Want to redefine the way you are perceived at work? @Jo_Miller's @BeLeaderly article tells you how...http://t.co/FDhtp7m\xe2\x80\xa6""",want redefin way perceiv work articl tell,,"['sophiemayhook', ""Jo_Miller's"", 'BeLeaderly']", 
539447341854765056,b'2nd Lean In meeting ... First step towards our ambitions (y) http://t.co/bqzxd4FjAb',lean In meet first step toward ambit,,[],lean In meet first step toward ambit
539446722616115200,"b'"" done is better than perfect "" http://t.co/TAEQ7coFMz'",done better perfect,,[],done better perfect
538725933562085376,b'2nd lean in meeting .. First step towards our ambitions @LeanInOrg http://t.co/04VimCW7EQ',lean meet first step toward ambit,,['LeanInOrg'],lean meet first step toward ambit
538725076275712001,b'2nd lean in meeting.... First step towards our ambitions!! #leaninorg #leanincampus http://t.co/BdUBKA3d7H',lean meet first step toward ambit leaninorg leanincampu,,[],lean meet first step toward ambit leaninorg leanincampu
538355845911019520,b'http://t.co/Rt3yzHy9Si',,,[],
538262714150551552,b'The end of this hilarious video nails it \n\nMust watch ;)\n\nhttp://t.co/nCBDrxbZrd http://t.co/66ndWBzaFR',the end hilari video nail must watch,,[],the end hilari video nail must watch
537663328206598147,"b""RT @BeLeaderly: Don't like how you're perceived at work? Redefine your personal brand in 3 steps.  http://t.co/iFDsRWskfd http://t.co/h1Sdz\xe2\x80\xa6""",dont like your perceiv work redefin person brand step,,['BeLeaderly'], 
537662692870205440,"b'RT @LeanInOrg: ""The more you celebrate your life, the more in life there is to celebrate."" -Oprah Winfrey http://t.co/ouM9lGfkYe'",the celebr life life celebr oprah winfrey,,['LeanInOrg'], 
537662484463640576,"b""RT @LeanInOrg: Hour of Code releases a new game featuring Frozen's Anna and Elsa to get girls coding #LetItGo http://t.co/6nTuUBUpTZ""",hour code releas new game featur frozen anna elsa get girl code letitgo,,['LeanInOrg'], 
537662472703193088,"b'RT @LeanInOrg: ""If you\'re offered a seat on a rocket ship, you don\'t ask what seat. You just get on."" -Lean In http://t.co/lHV2FTHfSx'",If your offer seat rocket ship dont ask seat you get lean In,,['LeanInOrg'], 
537641525711495168,b'http://t.co/lVXc4WV4w1',,,[],
536037681243774976,b'And we thought google is the best search engine .... @WolframResearch',and thought googl best search engin,,['WolframResearch'],and thought googl best search engin
535096937272586240,b'For all the Girls in Tech out there... This is a MUST READ !!!!! http://t.co/mkpNf1w40e',for girl tech thi must read,,[],for girl tech thi must read
535092512374136832,b'ARE YOU KIDDING ME !!!!?????\n\nhttp://t.co/qDzGrHBhyf http://t.co/4HORmO1Ghy',are you kid ME,,[],are you kid ME
535085125563064320,"b""\xe2\x80\x9cAnd in situations where a man and a woman each receive negative feedback, the woman's self-confidence and... http://t.co/bDcQFBvtjP""",and situat man woman receiv neg feedback woman selfconfid,,[],and situat man woman receiv neg feedback woman selfconfid
534391660956774400,b'RT @shewrote: Motivation behind #Slush: How many students wants to start their own company? Before: 3 out of 600. This year: more than 50% \xe2\x80\xa6',motiv behind slush how mani student want start compani befor thi year,,['shewrote'], 
534391611409444865,b'RT @googleanalytics: iOS App Install Tracking Comes To Analytics: http://t.co/oyz5iLne80 [via @sarahintampa / @techcrunch] #ICYMI',io app instal track come To analyt via icymi,,"['googleanalytics', 'sarahintampa', 'techcrunch]']", 
534383772981293056,b'Vigilant Eye on Gender Pay Gap http://t.co/4Dw9fsz17V',vigil eye gender pay gap,,[],vigil eye gender pay gap
534363895751000064,b'http://t.co/mpl6sUn0U7',,,[],
533647417623969793,b'31 Candid Photos That Sum Up What Fatherhood Looks Like http://t.co/yIVJSrk0ze',candid photo that sum Up what fatherhood look like,,[],candid photo that sum Up what fatherhood look like
533646673244078080,b'They Help Techie Women Lean In - The New Indian Express http://t.co/waAUkSViqb',they help techi woman lean In the new indian express,,[],they help techi woman lean In the new indian express
532953382517227520,b'http://t.co/V4yzKTfDtP',,,[],
531893350735937536,b'What if we raised girls to help them both master negotiation skills and navigate the challenges?  http://t.co/SFiIZTc05w by @gwenmoran',what rais girl help master negoti skill navig challeng,,['gwenmoran'],what rais girl help master negoti skill navig challeng
531470073551400960,b'http://t.co/lF5ERc4BB5',,,[],
530228865785159680,"b""Sheryl Sandberg Book 'Lean In': Facebook COO on How Women 'Sabotage' Their Careers http://t.co/jdibtXOK40""",sheryl sandberg book lean In facebook coo how woman sabotag their career,,[],sheryl sandberg book lean In facebook coo how woman sabotag their career
529491849140899840,b'RT @womensleadershp: 4 ways to quickly build #influence in a new job  http://t.co/WgXaaPS6Uw',way quickli build influenc new job,,['womensleadershp'], 
529291029233815553,b'I posted a new photo to Facebook http://t.co/95uwJC3lP0',I post new photo facebook,,[],I post new photo facebook
528929848572792832,b'I posted a new photo to Facebook http://t.co/PD9MRHoC9g',I post new photo facebook,,[],I post new photo facebook
527914776312020992,b'@LeanInOrg http://t.co/gnuotGAdJM',,LeanInOrg,['LeanInOrg'],
527912762664423424,b'Thank you mom and dad for putting an ambitious spark in me . And thank you @LeanInOrg for igniting it :) :)',thank mom dad put ambiti spark and thank,,['LeanInOrg'],thank mom dad put ambiti spark and thank
527723718148374528,b'http://t.co/luqVdLoRuK',,,[],
527490841636782081,"b'""we compromise our career goals to make room for partners and children who may not even exist yet"" - Sheryl... http://t.co/FdT0Jwvlpb'",compromis career goal make room partner child may even exist yet sheryl,,[],compromis career goal make room partner child may even exist yet sheryl
527121814527680513,b'http://t.co/KNGDLqMeFP http://t.co/MpOEvf4X4f',,,[],
526784173655470082,"b'We always teach our ""tough boys"" that boys don\'t cry ... Instead we should teach them not to make others cry !!... http://t.co/RVVUxUs7mz'",We alway teach tough boy boy dont cri instead teach make other cri,,[],We alway teach tough boy boy dont cri instead teach make other cri
526764874995879936,b'http://t.co/iVM7srC9wv',,,[],
526754174248435712,b'http://t.co/NrqDetisk7',,,[],
526713409782710272,b'3 Ways To Become CEO Before You Turn 30 http://t.co/wDUQGuwV2x',way To becom ceo befor you turn,,[],way To becom ceo befor you turn
526534307679326209,b'Sheryl Sandberg\xe2\x80\x99s \xe2\x80\x98Lean In\xe2\x80\x99 http://t.co/l0wozcPloK',sheryl sandberg lean In,,[],sheryl sandberg lean In
525356239682031616,"b'Benevolent sexism, a defining aspect of how masculinity is constructed in conservative cultures, is defined as... http://t.co/CZ5eIJhn4v'",benevol sexism defin aspect masculin construct conserv cultur defin,,[],benevol sexism defin aspect masculin construct conserv cultur defin
525181411527884800,"b'May The Divine And Spiritual Light.\nOf This Holy Festival,\nBrighten Up Your Life With Health And Joy.\nHappy Diwali :)'",may the divin and spiritu light Of thi holi festiv brighten Up your life with health and joy happi diwali,,[],may the divin and spiritu light Of thi holi festiv brighten Up your life with health and joy happi diwali
524626598935683072,"b'Respecting women is about respecting their choices, JNU student tells ABVP on live-in relationships http://t.co/GEKZyV8n0M'",respect woman respect choic jnu student tell abvp livein relationship,,[],respect woman respect choic jnu student tell abvp livein relationship
524595814933331968,"b""RT @Ok2BeFat: If you want to lose weight or not- you shouldn't feel like you have to in order to be treated like a human being. \nIt's ok to\xe2\x80\xa6""",If want lose weight not shouldnt feel like order treat like human it ok to…,,['Ok2BeFat'], 
524594071588069376,b'The Feminist Guide To Non-Creepy Flirting http://t.co/MaUqso7CMt',the feminist guid To noncreepi flirt,,[],the feminist guid To noncreepi flirt
524593241341976577,b'The Feminist Guide To Non-Creepy Flirting http://t.co/2n9L178yXk via @EvrydayFeminism',the feminist guid To noncreepi flirt via,,['EvrydayFeminism'],the feminist guid To noncreepi flirt via
524588419855695874,b'I posted a new photo to Facebook http://t.co/wxFdfmGz1F',I post new photo facebook,,[],I post new photo facebook
524537056136290304,b'I posted a new photo to Facebook http://t.co/9xDnnYB3fr',I post new photo facebook,,[],I post new photo facebook
524244832261505028,b'How to Ask for a Raise http://t.co/qMBeKRpxwC',how ask rais,,[],how ask rais
523395180834349056,"b'""It\xe2\x80\x99s important that we challenge ourselves and each other to become the best feminists we can be. It\xe2\x80\x99s not a... http://t.co/7wo0oHDQZL'",It import challeng becom best feminist It,,[],It import challeng becom best feminist It
523395066904064000,b'How to Grow Your Daily Practice as a Feminist http://t.co/HAt2kWl8OP via @evrydayfeminism',how grow your daili practic feminist via,,['evrydayfeminism'],how grow your daili practic feminist via
523393966000324608,b'How to Grow Your Daily Practice as a Feminist http://t.co/PrLIEdvY28',how grow your daili practic feminist,,[],how grow your daili practic feminist
523010164488962049,b'http://t.co/yV9wx6f12G http://t.co/yyndeAhWjL',,,[],
522775889084702720,b'Can we change the princess culture ?? \nUpworthy\nhttp://t.co/GpCrk8D06A http://t.co/20QdSp5TPZ',can chang princess cultur upworthi,,[],can chang princess cultur upworthi
522774989162835968,"b""Is the princess culture something we can change? Let's try. (via @Upworthy) http://t.co/Etq5Rg5ira""",Is princess cultur someth chang let tri via,,['Upworthy)'],Is princess cultur someth chang let tri via
522751855257190400,b'I posted a new photo to Facebook http://t.co/FnkDgXIkzw',I post new photo facebook,,[],I post new photo facebook
522690176615976960,b'Lean In Everyday Feminism http://t.co/4fxcBJei27',lean In everyday femin,,[],lean In everyday femin
522581598919983104,b'https://t.co/HAFujZOyK0 http://t.co/s2kLk3Krog',,,[],
522081155412013056,b'Thank you @amandajanerosso for sharing this.... @krohntraaseth talks about not listening to the haters  http://t.co/47hAkD5Iwr\n@LeanInOrg',thank share talk listen hater,,"['amandajanerosso', 'krohntraaseth', 'LeanInOrg']",thank share talk listen hater
521382024016191488,"b""leaninorg's photo http://t.co/lCjHks3MSA""",leaninorg photo,,[],leaninorg photo
521356331173695488,b'@LeanInOrg @sherylsandberg http://t.co/SCfdAheovB',,LeanInOrg,"['LeanInOrg', 'sherylsandberg']",
521305242952949760,b'RT @BeLeaderly: Are you a rising woman of influence? Sign up for our newsletter to get leadership advice delivered to your inbox http://t.c\xe2\x80\xa6',are rise woman influenc sign newslett get leadership advic deliv inbox,,['BeLeaderly'], 
521203735276429312,b'@satyamevjayate Drive cautiously.. you are never a experienced driver.its a new day #RoadsOKPlease #MumkinHai',drive cautious never experienc driverit new day roadsokpleas mumkinhai,satyamevjayate,['satyamevjayate'],drive cautious never experienc driverit new day roadsokpleas mumkinhai
521196855116320769,"b""@satyamevjayate it's very important to clip or lock the helmets. #RoadsOKPlease""",import clip lock helmet roadsokpleas,satyamevjayate,['satyamevjayate'],import clip lock helmet roadsokpleas
520998030086922240,"b'Seeing Other Women As Allies, Rather Than Enemies: A How-To http://t.co/xMRVuNWoSw via @EvrydayFeminism'",see other woman As alli rather than enemi A howto via,,['EvrydayFeminism'],see other woman As alli rather than enemi A howto via
520975063177523201,b'Salute to their efforts in the education of women and against the exploitation of children respectively - The... http://t.co/KPyCbmrCpG',salut effort educ woman exploit child respect the,,[],salut effort educ woman exploit child respect the
520952420302475264,"b""I'm #leaningin and just read 'Is Fear Your Only Restraint?' on @LeanInOrg http://t.co/6INn4pQ8cp""",Im leaningin read Is fear your onli restraint,,['LeanInOrg'],Im leaningin read Is fear your onli restraint
520950271526985729,b'@LeanInOrg http://t.co/yuuEZsAl7G',,LeanInOrg,['LeanInOrg'],
520632000991203328,b'http://t.co/pqDqo7JNvD',,,[],
520629071127277568,b'http://t.co/F67s2fs9Jc',,,[],
520575785510260736,"b'RT @LeanInOrg: Aziz Ansari Explains Why He Is Most Definitely A Feminist, via @BuzzFeed: http://t.co/ZBqsBunfXS'",aziz ansari explain whi He Is most definit A feminist via,,"['LeanInOrg', 'BuzzFeed']", 
520575561874169856,"b'RT @KMac800: #LikeAGirl ""@womensleadershp: Take the lead. (Like a boss!)""'",likeagirl take lead like bos,,['KMac800'], 
520242378310189056,b'http://t.co/Lk9kUjZH3r',,,[],
520242140467953664,"b""Meet The World's Youngest Female Billionaire, A College Dropout And Medical Genius http://t.co/DdMHjitrRZ""",meet the world youngest femal billionair A colleg dropout and medic geniu,,[],meet the world youngest femal billionair A colleg dropout and medic geniu
520099459766951937,b'https://t.co/wcMgyRDzNZ http://t.co/ZLv3MvWJIQ',,,[],
519852726898130944,"b'Curvy Is the New Skinny, Thanks To Photoshop Phoniness http://t.co/VY9OW6f6N9'",curvi Is new skinni thank To photoshop phoni,,[],curvi Is new skinni thank To photoshop phoni
519820305057853440,"b'RT @LeanInOrg: ""You\'re not \'bossy.\' You\'re not \'too ambitious.\' You are going to have an impact on the world."" #leanincircles'",your bossi your ambiti you go impact world leanincircl,,['LeanInOrg'], 
519550094186532865,b'http://t.co/VaT9NjXuf1',,,[],
518810120726528000,"b""\xe2\x80\x9cThe reason I don't have a plan is because if I have a plan I'm limited to today's options\xe2\x80\x9d \n\xe2\x80\x95 Sheryl Sandberg""",the reason I dont plan I plan Im limit today option sheryl sandberg,,[],the reason I dont plan I plan Im limit today option sheryl sandberg
518478166340296704,b'4 Simple Ways to Cast Out Impostors Syndrome http://t.co/gua2iCMMHT via @evrydayfeminism @leaninorg',simpl way cast out impostor syndrom via,,"['evrydayfeminism', 'leaninorg']",simpl way cast out impostor syndrom via
518314423056744448,"b""RT @anrah: Why women leave tech: It's the culture, not because 'math is\xc2\xa0hard' via @FortuneMagazine http://t.co/bbeVvQfy0b""",whi woman leav tech it cultur math hard via,,"['anrah', 'FortuneMagazine']", 
518118807966318592,b'RT @LeanInOrg: Things we &lt;3: the launch of Lean In Circles at the Indira Gandhi Delhi Technical University for Women! http://t.co/h8CCdwgrte',thing lt3 launch lean In circl indira gandhi delhi technic univers woman,,['LeanInOrg'], 
